Code,Department,Status,Quota,Current Quota
ENGL106.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,20
ENGL106.02,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,29
ENGL106.03,ALL,ALL,Consent Of Instructor,0
ENGL106.03,HISTORY,UNDERGRADUATE,3,1
ENGL106.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,3,7
ENGL106.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,18,14
ENGL106.03,WESTERN LANGUAGES & LITERATURES,UNDERGRADUATE,25,34
ENGL112.01,ALL,ALL,Consent Of Instructor,1
FA 341.01,ALL,ALL,Consent Of Instructor,29
FA 348.01,ALL,ALL,30,30
FA 349.01,ALL,ALL,Consent Of Instructor,24
FA 486.01,ALL,ALL,Consent Of Instructor,27
FA 488.01,ALL,UNDERGRADUATE,25,38
FA 489.01,ALL,ALL,Consent Of Instructor,39
FA 48R.01,ALL,ALL,Consent Of Instructor,0
FA 48R.01,ALL,UNDERGRADUATE,15,22
FA 490.01,ALL,ALL,Consent Of Instructor,9
FA 49D.01,ALL,ALL,Consent Of Instructor,1
FA 49D.01,ALL,UNDERGRADUATE,30,49
FA 49F.01,ALL,ALL,Consent Of Instructor,39
FA 49S.01,ALL,ALL,Consent Of Instructor,16
LIT 311.01,ALL,ALL,Consent Of Instructor,0
LIT 311.01,ALL,UNDERGRADUATE,40,65
LIT 412.01,ALL,ALL,Consent Of Instructor,44
