Code,Department,Status,Quota,Current Quota,Availability
AE 112.05,ALL,ALL,Consent Of Instructor,26,Available
AE 112.06,ALL,ALL,Consent Of Instructor,14,Available
AE 112.07,ALL,ALL,Consent Of Instructor,31,Available
AE 112.08,ALL,ALL,Consent Of Instructor,26,Available
AE 112.09,ALL,ALL,Consent Of Instructor,31,Available
AE 112.10,ALL,ALL,Consent Of Instructor,30,Available
AE 112.11,ALL,ALL,Consent Of Instructor,41,Available
AE 112.12,ALL,ALL,Consent Of Instructor,30,Available
AE 112.13,ALL,ALL,Consent Of Instructor,23,Available
AE 112.14,ALL,ALL,Consent Of Instructor,20,Available
AE 112.15,ALL,ALL,Consent Of Instructor,28,Available
AE 112.16,ALL,ALL,Consent Of Instructor,29,Available
AE 112.17,ALL,ALL,Consent Of Instructor,24,Available
AE 222.01,ALL,ALL,Consent Of Instructor,25,Available
AE 222.02,ALL,ALL,Consent Of Instructor,26,Available
AE 222.03,ALL,ALL,Consent Of Instructor,30,Available
AE 222.04,ALL,ALL,Consent Of Instructor,26,Available
AE 222.06,ALL,ALL,Consent Of Instructor,30,Available
AE 222.07,ALL,ALL,Consent Of Instructor,30,Available
AE 222.08,ALL,ALL,Consent Of Instructor,35,Available
AE 222.09,ALL,ALL,Consent Of Instructor,29,Available
AE 222.10,ALL,ALL,Consent Of Instructor,31,Available
AE 222.11,ALL,ALL,Consent Of Instructor,26,Available
AE 222.12,ALL,ALL,Consent Of Instructor,27,Available
AE 222.13,ALL,ALL,Consent Of Instructor,21,Available
AE 412.01,ALL,ALL,Consent Of Instructor,20,Available
AE 412.02,ALL,ALL,Consent Of Instructor,19,Available
AE 481.01,ALL,ALL,Consent Of Instructor,16,Available
ARM 102.02,ALL,ALL,20,3,Available
CHIN101.01,ALL,ALL,Consent Of Instructor,19,Available
CHIN101.02,ALL,ALL,Consent Of Instructor,21,Available
CHIN102.01,ALL,ALL,Consent Of Instructor,16,Available
CHIN102.02,ALL,ALL,Consent Of Instructor,14,Available
CHIN201.01,ALL,ALL,Consent Of Instructor,6,Available
CHIN202.01,ALL,ALL,Consent Of Instructor,14,Available
CHIN302.01,ALL,ALL,Consent Of Instructor,9,Available
CHIN402.01,ALL,ALL,Consent Of Instructor,1,Available
FR 101.01,ALL,ALL,Consent Of Instructor,21,Available
FR 101.02,ALL,ALL,Consent Of Instructor,20,Available
FR 101.03,ALL,ALL,Consent Of Instructor,27,Available
FR 101.04,ALL,ALL,Consent Of Instructor,16,Available
FR 101.05,ALL,ALL,Consent Of Instructor,15,Available
FR 102.01,ALL,ALL,Consent Of Instructor,17,Available
FR 102.01,LINGUISTICS,ALL,4,3,Available
FR 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,9,Try to get consent
FR 102.02,ALL,ALL,Consent Of Instructor,7,Available
FR 102.02,INTERNATIONAL TRADE,UNDERGRADUATE,13,13,Full
FR 102.03,ALL,ALL,Consent Of Instructor,20,Available
FR 102.03,TOURISM ADMINISTRATION,ALL,8,3,Available
FR 102.04,ALL,ALL,Consent Of Instructor,15,Available
FR 102.04,HISTORY,ALL,8,6,Available
FR 102.04,PHYSICS,ALL,4,2,Available
FR 201.01,ALL,ALL,Consent Of Instructor,5,Available
FR 201.02,ALL,ALL,Consent Of Instructor,8,Available
FR 201.03,ALL,ALL,Consent Of Instructor,21,Available
FR 202.01,ALL,ALL,Consent Of Instructor,14,Available
FR 202.01,LINGUISTICS,ALL,4,0,Available
FR 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,11,Try to get consent
FR 202.02,ALL,ALL,Consent Of Instructor,16,Available
FR 202.03,ALL,ALL,Consent Of Instructor,9,Available
FR 202.03,INTERNATIONAL TRADE,ALL,8,4,Available
FR 202.03,TOURISM ADMINISTRATION,ALL,8,3,Available
FR 202.04,ALL,ALL,Consent Of Instructor,5,Available
FR 202.04,HISTORY,ALL,8,2,Available
FR 202.04,PHYSICS,ALL,4,1,Available
FR 301.01,ALL,ALL,Consent Of Instructor,15,Available
FR 302.01,ALL,ALL,Consent Of Instructor,16,Available
FR 302.01,LINGUISTICS,ALL,4,1,Available
FR 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,2,Available
FR 302.02,ALL,ALL,Consent Of Instructor,6,Available
FR 412.01,ALL,ALL,Consent Of Instructor,10,Available
FR 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,1,Available
FR 421.01,ALL,ALL,Consent Of Instructor,24,Available
GER 101.01,ALL,ALL,Consent Of Instructor,26,Available
GER 101.02,ALL,ALL,Consent Of Instructor,23,Available
GER 102.01,ALL,ALL,Consent Of Instructor,7,Available
GER 102.01,LINGUISTICS,ALL,4,1,Available
GER 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,19,Try to get consent
GER 102.02,ALL,ALL,Consent Of Instructor,21,Available
GER 102.03,ALL,ALL,Consent Of Instructor,2,Available
GER 102.03,INTERNATIONAL TRADE,ALL,8,20,Try to get consent
GER 102.04,ALL,ALL,Consent Of Instructor,16,Available
GER 102.04,TOURISM ADMINISTRATION,ALL,8,11,Try to get consent
GER 201.01,ALL,ALL,Consent Of Instructor,18,Available
GER 201.02,ALL,ALL,Consent Of Instructor,23,Available
GER 202.01,ALL,ALL,Consent Of Instructor,10,Available
GER 202.01,INTERNATIONAL TRADE,ALL,8,4,Available
GER 202.01,LINGUISTICS,ALL,4,0,Available
GER 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,9,Try to get consent
GER 202.02,ALL,ALL,Consent Of Instructor,23,Available
GER 202.03,ALL,ALL,Consent Of Instructor,18,Available
GER 202.03,TOURISM ADMINISTRATION,ALL,8,7,Available
GER 301.01,ALL,ALL,Consent Of Instructor,25,Available
GER 302.01,ALL,ALL,Consent Of Instructor,9,Available
GER 302.01,LINGUISTICS,ALL,4,2,Available
GER 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,0,Available
GER 302.02,ALL,ALL,Consent Of Instructor,10,Available
GER 403.01,ALL,ALL,Consent Of Instructor,10,Available
GER 404.01,ALL,ALL,Consent Of Instructor,6,Available
GER 412.01,ALL,ALL,Consent Of Instructor,15,Available
GER 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,0,Available
GER 414.01,ALL,ALL,Consent Of Instructor,7,Available
GER 422.01,ALL,ALL,Consent Of Instructor,7,Available
GR 101.01,ALL,UNDERGRADUATE,20,26,Try to get consent
ITA 102.01,ALL,ALL,Consent Of Instructor,24,Available
ITA 102.02,ALL,ALL,Consent Of Instructor,25,Available
ITA 201.01,ALL,ALL,Consent Of Instructor,10,Available
ITA 202.01,ALL,ALL,Consent Of Instructor,14,Available
ITA 202.02,ALL,ALL,Consent Of Instructor,7,Available
ITA 301.01,ALL,ALL,Consent Of Instructor,6,Available
JP 102.01,ALL,ALL,Consent Of Instructor,23,Available
JP 202.01,ALL,ALL,Consent Of Instructor,12,Available
JP 302.01,ALL,ALL,Consent Of Instructor,5,Available
JP 404.01,ALL,ALL,Consent Of Instructor,6,Available
KR 102.01,ALL,ALL,Consent Of Instructor,10,Available
KR 102.02,ALL,ALL,Consent Of Instructor,8,Available
KR 102.03,ALL,ALL,Consent Of Instructor,17,Available
KR 202.01,ALL,ALL,Consent Of Instructor,5,Available
KR 202.02,ALL,ALL,Consent Of Instructor,3,Available
KR 302.01,ALL,ALL,Consent Of Instructor,6,Available
POR 101.01,ALL,ALL,Consent Of Instructor,28,Available
POR 102.01,ALL,ALL,Consent Of Instructor,10,Available
POR 102.01,INTERNATIONAL TRADE,ALL,10,3,Available
POR 201.01,ALL,ALL,Consent Of Instructor,4,Available
POR 202.01,ALL,ALL,Consent Of Instructor,6,Available
POR 202.01,INTERNATIONAL TRADE,ALL,10,1,Available
RUS 102.01,ALL,ALL,25,24,Available
RUS 201.01,ALL,ALL,25,17,Available
RUS 202.01,ALL,ALL,Consent Of Instructor,12,Available
RUS 302.01,ALL,ALL,10,10,Full
SPA 101.01,ALL,ALL,20,22,Try to get consent
SPA 101.02,ALL,ALL,20,23,Try to get consent
SPA 101.03,ALL,ALL,20,21,Try to get consent
SPA 101.04,ALL,ALL,Consent Of Instructor,20,Available
SPA 101.05,ALL,ALL,Consent Of Instructor,22,Available
SPA 101.06,ALL,ALL,20,23,Try to get consent
SPA 102.01,ALL,ALL,7,12,Try to get consent
SPA 102.01,LINGUISTICS,ALL,3,1,Available
SPA 102.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,13,Try to get consent
SPA 102.02,ALL,ALL,7,16,Try to get consent
SPA 102.02,LINGUISTICS,ALL,3,1,Available
SPA 102.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,5,Available
SPA 102.03,ALL,ALL,20,25,Try to get consent
SPA 102.04,ALL,ALL,5,10,Try to get consent
SPA 102.04,INTERNATIONAL TRADE,ALL,15,16,Try to get consent
SPA 102.05,HISTORY,ALL,5,7,Try to get consent
SPA 102.05,TOURISM ADMINISTRATION,ALL,15,17,Try to get consent
SPA 201.01,ALL,ALL,20,9,Available
SPA 201.02,ALL,ALL,20,17,Available
SPA 201.03,ALL,ALL,20,22,Try to get consent
SPA 202.01,ALL,ALL,2,15,Try to get consent
SPA 202.01,LINGUISTICS,ALL,3,0,Available
SPA 202.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14,Available
SPA 202.02,HISTORY,ALL,5,5,Full
SPA 202.02,INTERNATIONAL TRADE,ALL,10,10,Full
SPA 202.02,TOURISM ADMINISTRATION,ALL,10,11,Try to get consent
SPA 301.01,ALL,ALL,20,11,Available
SPA 301.02,ALL,ALL,20,7,Available
SPA 302.01,ALL,ALL,5,15,Try to get consent
SPA 302.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,4,Available
SPA 412.01,ALL,ALL,Consent Of Instructor,21,Available
SPL 690.02,SOCIAL POLICY WITH THESIS,ALL,Unlimited,0,Available
SPL 690.03,SOCIAL POLICY WITH THESIS,ALL,Unlimited,5,Available
SPL 690.04,SOCIAL POLICY WITH THESIS,ALL,Unlimited,1,Available
KRD 101.01,ALL,ALL,Consent Of Instructor,25,Available
KRD 102.01,ALL,ALL,Consent Of Instructor,9,Available
SOC 108.01,ALL,ALL,25,36,Try to get consent
SOC 108.01,POLITICAL SCIENCE&INTERNATIONAL RELATIONS,ALL,Unlimited,80,Available
SOC 108.02,SOCIOLOGY,ALL,Unlimited,68,Available
SOC 204.01,SOCIOLOGY,ALL,Unlimited,86,Available
SOC 224.01,ALL,ALL,5,11,Try to get consent
SOC 224.01,SOCIOLOGY,ALL,Unlimited,97,Available
SOC 272.01,ALL,ALL,5,17,Try to get consent
SOC 272.01,SOCIOLOGY,ALL,35,44,Try to get consent
SOC 282.01,ALL,ALL,5,9,Try to get consent
SOC 282.01,SOCIOLOGY,ALL,35,44,Try to get consent
SOC 286.01,ALL,ALL,5,6,Try to get consent
SOC 286.01,SOCIOLOGY,ALL,35,35,Full
SOC 306.01,SOCIOLOGY,ALL,Unlimited,79,Available
SOC 324.01,ALL,ALL,5,9,Try to get consent
SOC 324.01,SOCIOLOGY,ALL,Unlimited,96,Available
SOC 341.01,ALL,ALL,5,9,Try to get consent
SOC 341.01,SOCIOLOGY,ALL,35,35,Full
SOC 345.01,ALL,ALL,5,10,Try to get consent
SOC 345.01,SOCIOLOGY,ALL,35,30,Available
SOC 353.01,ALL,ALL,5,7,Try to get consent
SOC 353.01,SOCIOLOGY,ALL,35,35,Full
SOC 373.01,ALL,ALL,5,6,Try to get consent
SOC 373.01,SOCIOLOGY,ALL,35,40,Try to get consent
SOC 458.01,ALL,ALL,Consent Of Instructor,3,Available
SOC 472.01,ALL,ALL,5,5,Full
SOC 472.01,SOCIOLOGY,ALL,Unlimited,84,Available
SOC 478.01,ALL,ALL,5,6,Try to get consent
SOC 478.01,SOCIOLOGY,ALL,20,24,Try to get consent
SOC 485.01,ALL,ALL,5,50,Try to get consent
SOC 485.01,SOCIOLOGY,ALL,35,49,Try to get consent
SOC 491.01,ALL,ALL,Consent Of Instructor,15,Available
SOC 498.01,ALL,ALL,5,5,Full
SOC 498.01,SOCIOLOGY,ALL,20,6,Available
SOC 502.01,SOCIOLOGY,UNDERGRADUATE,2,0,Available
SOC 585.01,ALL,ALL,Consent Of Instructor,0,Available
SOC 596.01,SOCIOLOGY,UNDERGRADUATE,2,3,Try to get consent
SOC 597.01,SOCIOLOGY,UNDERGRADUATE,2,1,Available
SWE 577.04,SOFTWARE ENGINEERING,ALL,2,2,Full
SWE 584.01,SOFTWARE ENGINEERING,ALL,25,13,Available
SWE 595.01,SOFTWARE ENGINEERING,ALL,25,10,Available
SWE 59B.01,SOFTWARE ENGINEERING WITH THESIS,ALL,1,0,Available
TRM 522.01,ALL,ALL,Consent Of Instructor,1,Available
TRM 541.01,ALL,ALL,Consent Of Instructor,6,Available
TRM 554.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 579.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 580.01,ALL,ALL,Consent Of Instructor,1,Available
TRM 690.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.02,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.03,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.04,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.05,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.06,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.07,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.08,ALL,ALL,Consent Of Instructor,0,Available
TRM 690.09,ALL,ALL,Consent Of Instructor,0,Available
SCO 579.01,ALL,ALL,Consent Of Instructor,2,Available
SCO 690.03,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.04,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.05,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.06,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.07,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.08,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.09,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.10,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.11,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.12,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.13,ALL,ALL,Consent Of Instructor,1,Available
SCO 690.14,ALL,ALL,Consent Of Instructor,2,Available
SCO 690.16,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.17,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.18,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.19,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.20,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.21,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.23,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.24,ALL,ALL,Consent Of Instructor,1,Available
SCO 690.25,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.26,ALL,ALL,Consent Of Instructor,0,Available
SCO 690.27,ALL,ALL,Consent Of Instructor,1,Available
SCO 690.28,ALL,ALL,Consent Of Instructor,0,Available
TRM 104.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 104.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,84,Available
TRM 108.01,ALL,ALL,0,0,Full
TRM 108.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,96,Available
TRM 112.01,ALL,ALL,5,5,Full
TRM 112.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,106,Available
TRM 124.01,ALL,ALL,0,0,Full
TRM 124.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,75,Available
TRM 134.01,ALL,ALL,3,6,Try to get consent
TRM 134.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,84,Available
TRM 224.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 224.01,TOURISM ADMINISTRATION,UNDERGRADUATE,40,48,Try to get consent
TRM 224.02,ALL,ALL,Consent Of Instructor,3,Available
TRM 224.02,TOURISM ADMINISTRATION,UNDERGRADUATE,40,38,Available
TRM 232.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 232.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,79,Available
TRM 242.01,ALL,ALL,Consent Of Instructor,2,Available
TRM 242.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,71,Available
TRM 258.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 258.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,77,Available
TRM 282.01,ALL,ALL,Consent Of Instructor,4,Available
TRM 282.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,74,Available
TRM 336.01,ALL,ALL,Consent Of Instructor,16,Available
TRM 336.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,59,Available
TRM 364.01,ALL,ALL,Consent Of Instructor,8,Available
TRM 364.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,60,Available
TRM 366.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 366.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,37,Try to get consent
TRM 378.01,ALL,ALL,Consent Of Instructor,2,Available
TRM 378.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,62,Available
TRM 400.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 400.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,51,Available
TRM 408.01,ALL,ALL,Consent Of Instructor,3,Available
TRM 408.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,64,Available
TRM 435.01,ALL,ALL,Consent Of Instructor,2,Available
TRM 435.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,25,Available
TRM 465.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 465.01,TOURISM ADMINISTRATION,UNDERGRADUATE,20,15,Available
TRM 472.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 472.01,SUSTAINABLE TOURISM MANAGEMENT,ALL,Unlimited,0,Available
TRM 472.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Unlimited,58,Available
TRM 48M.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 48M.01,TOURISM ADMINISTRATION,UNDERGRADUATE,30,39,Try to get consent
TRM 492.01,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.01,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,10,Available
TRM 492.02,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.02,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,0,Available
TRM 492.03,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.03,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,12,Available
TRM 492.04,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.04,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,3,Available
TRM 492.05,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.05,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,0,Available
TRM 492.06,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.06,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,15,Available
TRM 492.07,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.07,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,9,Available
TRM 492.08,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.08,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,8,Available
TRM 492.09,ALL,ALL,Consent Of Instructor,0,Available
TRM 492.09,TOURISM ADMINISTRATION,UNDERGRADUATE,Consent Of Instructor,4,Available
TR 522.01,TRANSLATION,ALL,5,5,Full
TR 524.01,TRANSLATION,ALL,5,5,Full
TR 530.01,TRANSLATION,ALL,5,6,Try to get consent
TR 532.01,TRANSLATION,ALL,Consent Of Instructor,0,Available
TR 532.02,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 532.03,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 532.04,ALL,ALL,Consent Of Instructor,1,Available
TR 532.05,ALL,ALL,Consent Of Instructor,1,Available
TR 532.06,ALL,ALL,Consent Of Instructor,1,Available
TR 579.01,TRANSLATION,ALL,5,6,Try to get consent
TR 690.01,TRANSLATION,ALL,Consent Of Instructor,2,Available
TR 690.02,TRANSLATION,ALL,Consent Of Instructor,3,Available
TR 690.03,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 690.04,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 690.05,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 690.06,TRANSLATION,ALL,Consent Of Instructor,1,Available
TR 690.07,ALL,ALL,Consent Of Instructor,1,Available
INT 202.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,3,Available
INT 202.01,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,13,Available
INT 202.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,2,Available
INT 202.02,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,13,Try to get consent
INT 202.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,2,Available
INT 202.03,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,14,Try to get consent
INT 202.04,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,Consent Of Instructor,0,Available
INT 202.04,TRANSLATION AND INTERPRETING STUDIES,UNDERGRADUATE,12,14,Try to get consent
INT 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5,Available
INT 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7,Available
INT 318.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 318.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
INT 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
INT 412.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 416.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
INT 416.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 418.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,5,Available
INT 418.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 420.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
INT 420.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 420.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 420.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 480.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,3,Available
INT 480.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
INT 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,0,Available
INT 491.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 106.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 106.01,TRANSLATION AND INTERPRETING STUDIES,ALL,15,11,Available
TR 106.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 106.02,TRANSLATION AND INTERPRETING STUDIES,ALL,15,14,Available
TR 106.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 106.03,TRANSLATION AND INTERPRETING STUDIES,ALL,15,15,Full
TR 106.04,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 106.04,TRANSLATION AND INTERPRETING STUDIES,ALL,15,15,Full
TR 108.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 108.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,19,Available
TR 108.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 108.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,17,Available
TR 108.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 108.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,20,Available
TR 110.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 110.01,TRANSLATION AND INTERPRETING STUDIES,ALL,25,24,Available
TR 110.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 110.02,TRANSLATION AND INTERPRETING STUDIES,ALL,25,24,Available
TR 110.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,1,Available
TR 110.03,TRANSLATION AND INTERPRETING STUDIES,ALL,25,17,Available
TR 208.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,14,Available
TR 208.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,10,Available
TR 314.01,TRANSLATION AND INTERPRETING STUDIES,ALL,12,13,Try to get consent
TR 314.01,TRANSLATION AND INTERPRETING STUDIES,ALL,13,9,Available
TR 314.02,TRANSLATION AND INTERPRETING STUDIES,ALL,12,12,Full
TR 314.02,TRANSLATION AND INTERPRETING STUDIES,ALL,13,8,Available
TR 316.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,19,Try to get consent
TR 316.01,TRANSLATION AND INTERPRETING STUDIES,ALL,10,3,Available
TR 316.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,15,Try to get consent
TR 316.02,TRANSLATION AND INTERPRETING STUDIES,ALL,10,6,Available
TR 317.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7,Available
TR 317.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,18,Available
TR 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,30,29,Available
TR 318.01,TRANSLATION AND INTERPRETING STUDIES,ALL,30,15,Available
TR 319.01,TRANSLATION AND INTERPRETING STUDIES,ALL,7,13,Try to get consent
TR 319.01,TRANSLATION AND INTERPRETING STUDIES,ALL,8,4,Available
TR 320.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,11,Available
TR 320.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,4,Available
TR 405.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,12,Available
TR 405.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 427.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,4,Available
TR 427.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 427.02,ALL,ALL,Consent Of Instructor,0,Available
TR 428.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,7,Available
TR 428.01,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,2,Available
TR 428.02,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
TR 428.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,6,Available
TR 428.03,TRANSLATION AND INTERPRETING STUDIES,ALL,Consent Of Instructor,0,Available
